code,trade_quote,time,time_actual,trade_price,open,high,low,ask_price_trade,bid_price_trade,ask_amount_trade,bid_amount_trade,change,volume,acc_volume,acc_buy_volume,acc_sell_volume,trade_buy_sell,trade_incoming_option,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_amount_1,ask_amount_2,ask_amount_3,ask_amount_4,ask_amount_5,ask_amount_total,ask_count_1,ask_count_2,ask_count_3,ask_count_4,ask_count_5,ask_count_total,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_amount_1,bid_amount_2,bid_amount_3,bid_amount_4,bid_amount_5,bid_amount_total,bid_count_1,bid_count_2,bid_count_3,bid_count_4,bid_count_5,bid_count_total
165R9,quote,150745,15:07:46.362546,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1190,1448,2661,2748,2838,23359,42,45,39,46,36,334,110.2,110.19,110.18,110.17,110.16,548,1013,2564,2725,2087,33539,11,26,28,46,38,415
165R9,quote,150745,15:07:46.423677,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1190,1448,2661,2748,2838,23359,42,45,39,46,36,334,110.2,110.19,110.18,110.17,110.16,548,1013,2564,2725,2087,33539,11,26,28,46,38,415
165R9,quote,150745,15:07:46.424411,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1190,1448,2661,2748,2838,23359,42,45,39,46,36,334,110.2,110.19,110.18,110.17,110.16,548,1013,2564,2725,2087,33539,11,26,28,46,38,415
165R9,quote,150745,15:07:46.613138,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1190,1448,2661,2748,2838,23359,42,45,39,46,36,334,110.2,110.19,110.18,110.17,110.16,548,1013,2564,2725,2087,33539,11,26,28,46,38,415
165R9,quote,150748,15:07:49.361596,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1190,1448,2661,2748,2838,23359,42,45,39,46,36,334,110.2,110.19,110.18,110.17,110.16,548,1013,2564,2725,2087,33539,11,26,28,46,38,415
165R9,quote,150748,15:07:49.427356,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,548,1013,2564,2725,2087,33539,11,26,28,46,38,415
165R9,quote,150748,15:07:50.238188,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,548,1013,2564,2725,2087,33539,11,26,28,46,38,415
165R9,quote,150750,15:07:51.428012,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,548,1013,2564,2725,2087,33539,11,26,28,46,38,415
165R9,quote,150750,15:07:51.430999,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,548,1013,2564,2725,2087,33539,11,26,28,46,38,415
165R9,quote,150750,15:07:51.433990,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,548,1013,2564,2725,2087,33539,11,26,28,46,38,415
165R9,quote,150753,15:07:54.423998,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,549,1013,2564,2725,2087,33540,12,26,28,46,38,416
165R9,quote,150755,15:07:56.363814,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,549,1013,2564,2725,2087,33540,12,26,28,46,38,416
165R9,quote,150755,15:07:56.423659,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,549,1013,2564,2725,2087,33540,12,26,28,46,38,416
165R9,quote,150755,15:07:56.426682,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,549,1013,2564,2725,2087,33540,12,26,28,46,38,416
165R9,quote,150757,15:07:59.110471,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,549,1013,2564,2725,2087,33540,12,26,28,46,38,416
165R9,quote,150800,15:08:01.305605,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,549,1013,2564,2725,2087,33540,12,26,28,46,38,416
165R9,quote,150800,15:08:01.427279,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,549,1013,2564,2725,2087,33540,12,26,28,46,38,416
165R9,quote,150800,15:08:01.428276,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,549,1013,2564,2725,2087,33540,12,26,28,46,38,416
165R9,quote,150800,15:08:01.428276,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,549,1013,2564,2725,2087,33540,12,26,28,46,38,416
165R9,quote,150803,15:08:04.985768,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,567,1013,2564,2725,2087,33558,13,26,28,46,38,417
165R9,quote,150803,15:08:04.986765,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,584,1013,2564,2725,2087,33575,14,26,28,46,38,418
165R9,quote,150803,15:08:04.987763,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,603,1013,2564,2725,2087,33594,15,26,28,46,38,419
165R9,quote,150803,15:08:04.987763,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,628,1013,2564,2725,2087,33619,16,26,28,46,38,420
165R9,quote,150805,15:08:06.360192,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,628,1013,2564,2725,2087,33619,16,26,28,46,38,420
165R9,trade,150807,15:08:08.362748,110.2,110.23,110.24,110.15,110.21,110.2,1191,626,-0.05,125644,125644,63478,62166,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165R9,quote,150805,15:08:08.364777,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,626,1013,2564,2725,2087,33617,16,26,28,46,38,420
165R9,quote,150807,15:08:08.367731,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,608,1013,2564,2725,2087,33599,15,26,28,46,38,419
165R9,quote,150807,15:08:08.368735,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,583,1013,2564,2725,2087,33574,14,26,28,46,38,418
165R9,quote,150807,15:08:08.369723,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,566,1013,2564,2725,2087,33557,13,26,28,46,38,417
165R9,quote,150807,15:08:08.369723,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,547,1013,2564,2725,2087,33538,12,26,28,46,38,416
165R9,quote,150808,15:08:09.987678,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,547,1013,2564,2725,2087,33538,12,26,28,46,38,416
165R9,quote,150808,15:08:09.988423,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,547,1013,2564,2725,2087,33538,12,26,28,46,38,416
165R9,trade,150809,15:08:10.360402,110.2,110.23,110.24,110.15,110.21,110.2,1191,512,-0.05,125679,125679,63478,62201,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165R9,quote,150808,15:08:10.423265,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,512,1013,2564,2725,2087,33503,12,26,28,46,38,416
165R9,quote,150810,15:08:11.360801,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,512,1013,2564,2725,2087,33503,12,26,28,46,38,416
165R9,quote,150813,15:08:14.988046,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,512,1013,2564,2725,2087,33503,12,26,28,46,38,416
165R9,quote,150813,15:08:14.991070,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,512,1013,2564,2725,2087,33503,12,26,28,46,38,416
165R9,trade,150813,15:08:15.235471,110.2,110.23,110.24,110.15,110.21,110.2,1191,332,-0.05,125859,125859,63478,62381,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165R9,quote,150813,15:08:15.236371,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,332,1013,2564,2725,2087,33323,10,26,28,46,38,414
165R9,trade,150813,15:08:15.237368,110.2,110.23,110.24,110.15,110.21,110.2,1191,173,-0.05,126018,126018,63478,62540,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165R9,quote,150813,15:08:15.238364,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,173,1013,2564,2725,2087,33164,8,26,28,46,38,412
165R9,trade,150813,15:08:15.239362,110.2,110.23,110.24,110.15,110.21,110.2,1191,165,-0.05,126026,126026,63478,62548,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165R9,quote,150813,15:08:15.240359,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,165,1013,2564,2725,2087,33156,8,26,28,46,38,412
165R9,trade,150813,15:08:15.241357,110.2,110.23,110.24,110.15,110.21,110.2,1191,143,-0.05,126048,126048,63478,62570,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165R9,quote,150813,15:08:15.242355,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1191,1448,2661,2748,2838,23360,43,45,39,46,36,335,110.2,110.19,110.18,110.17,110.16,143,1013,2564,2725,2087,33134,8,26,28,46,38,412
165R9,quote,150813,15:08:15.243372,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1233,1448,2661,2748,2838,23402,44,45,39,46,36,336,110.2,110.19,110.18,110.17,110.16,143,1013,2564,2725,2087,33134,8,26,28,46,38,412
165R9,trade,150813,15:08:15.244349,110.2,110.23,110.24,110.15,110.21,110.2,1233,142,-0.05,126049,126049,63478,62571,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165R9,quote,150813,15:08:15.244349,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1233,1448,2661,2748,2838,23402,44,45,39,46,36,336,110.2,110.19,110.18,110.17,110.16,142,1013,2564,2725,2087,33133,8,26,28,46,38,412
165R9,trade,150813,15:08:15.245346,110.2,110.23,110.24,110.15,110.21,110.2,1233,106,-0.05,126085,126085,63478,62607,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165R9,quote,150813,15:08:15.246365,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1233,1448,2661,2748,2838,23402,44,45,39,46,36,336,110.2,110.19,110.18,110.17,110.16,106,1013,2564,2725,2087,33097,8,26,28,46,38,412
165R9,trade,150813,15:08:15.246365,110.2,110.23,110.24,110.15,110.21,110.2,1233,106,-0.05,126191,126191,63478,62713,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165R9,quote,150813,15:08:15.247341,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1233,1448,2661,2748,2838,23402,44,45,39,46,36,336,110.19,110.18,110.17,110.16,110.15,1013,2564,2725,2087,2202,32991,26,28,46,38,61,404
165R9,quote,150813,15:08:15.247341,,,,,,,,,,,,,,,,110.2,110.21,110.22,110.23,110.24,10,1233,1448,2661,2748,23412,1,44,45,39,46,337,110.19,110.18,110.17,110.16,110.15,1013,2564,2725,2087,2202,32991,26,28,46,38,61,404
165R9,quote,150813,15:08:15.249365,,,,,,,,,,,,,,,,110.2,110.21,110.22,110.23,110.24,10,1233,1448,2661,2748,23412,1,44,45,39,46,337,110.19,110.18,110.17,110.16,110.15,1013,2564,2725,2087,2202,32991,26,28,46,38,61,404
165R9,quote,150813,15:08:15.249365,,,,,,,,,,,,,,,,110.2,110.21,110.22,110.23,110.24,10,1233,1448,2661,2748,23412,1,44,45,39,46,337,110.19,110.18,110.17,110.16,110.15,1013,2564,2725,2087,2202,32991,26,28,46,38,61,404
165R9,quote,150813,15:08:15.250358,,,,,,,,,,,,,,,,110.2,110.21,110.22,110.23,110.24,20,1233,1448,2661,2748,23422,2,44,45,39,46,338,110.19,110.18,110.17,110.16,110.15,1013,2564,2725,2087,2202,32991,26,28,46,38,61,404
165R9,quote,150813,15:08:15.250358,,,,,,,,,,,,,,,,110.2,110.21,110.22,110.23,110.24,20,1231,1448,2661,2748,23420,2,43,45,39,46,337,110.19,110.18,110.17,110.16,110.15,1013,2564,2725,2087,2202,32991,26,28,46,38,61,404
165R9,quote,150813,15:08:15.299434,,,,,,,,,,,,,,,,110.2,110.21,110.22,110.23,110.24,20,1223,1448,2661,2748,23412,2,42,45,39,46,336,110.19,110.18,110.17,110.16,110.15,1013,2564,2725,2087,2202,32991,26,28,46,38,61,404
165R9,quote,150813,15:08:15.301197,,,,,,,,,,,,,,,,110.2,110.21,110.22,110.23,110.24,20,1214,1448,2661,2748,23403,2,41,45,39,46,335,110.19,110.18,110.17,110.16,110.15,1013,2564,2725,2087,2202,32991,26,28,46,38,61,404
165R9,quote,150813,15:08:15.302194,,,,,,,,,,,,,,,,110.2,110.21,110.22,110.23,110.24,20,1197,1448,2661,2748,23386,2,40,45,39,46,334,110.19,110.18,110.17,110.16,110.15,1013,2564,2725,2087,2202,32991,26,28,46,38,61,404
165R9,quote,150813,15:08:15.303192,,,,,,,,,,,,,,,,110.2,110.21,110.22,110.23,110.24,62,1197,1448,2661,2748,23428,3,40,45,39,46,335,110.19,110.18,110.17,110.16,110.15,1013,2564,2725,2087,2202,32991,26,28,46,38,61,404
165R9,quote,150813,15:08:15.304189,,,,,,,,,,,,,,,,110.2,110.21,110.22,110.23,110.24,52,1197,1448,2661,2748,23418,2,40,45,39,46,334,110.19,110.18,110.17,110.16,110.15,1013,2564,2725,2087,2202,32991,26,28,46,38,61,404
165R9,quote,150813,15:08:15.305186,,,,,,,,,,,,,,,,110.2,110.21,110.22,110.23,110.24,52,1199,1448,2661,2748,23420,2,41,45,39,46,335,110.19,110.18,110.17,110.16,110.15,1013,2564,2725,2087,2202,32991,26,28,46,38,61,404
165R9,quote,150813,15:08:15.310173,,,,,,,,,,,,,,,,110.2,110.21,110.22,110.23,110.24,52,1199,1448,2661,2748,23420,2,41,45,39,46,335,110.19,110.18,110.17,110.16,110.15,1011,2564,2725,2087,2202,32989,25,28,46,38,61,403
165R9,quote,150813,15:08:15.311170,,,,,,,,,,,,,,,,110.2,110.21,110.22,110.23,110.24,42,1199,1448,2661,2748,23410,1,41,45,39,46,334,110.19,110.18,110.17,110.16,110.15,1011,2564,2725,2087,2202,32989,25,28,46,38,61,403
165R9,quote,150813,15:08:15.312167,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1199,1448,2661,2748,2838,23368,41,45,39,46,36,333,110.19,110.18,110.17,110.16,110.15,1011,2564,2725,2087,2202,32989,25,28,46,38,61,403
165R9,quote,150814,15:08:15.315159,,,,,,,,,,,,,,,,110.2,110.21,110.22,110.23,110.24,42,1199,1448,2661,2748,23410,1,41,45,39,46,334,110.19,110.18,110.17,110.16,110.15,1011,2564,2725,2087,2202,32989,25,28,46,38,61,403
165R9,quote,150814,15:08:15.316157,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1199,1448,2661,2748,2838,23368,41,45,39,46,36,333,110.19,110.18,110.17,110.16,110.15,1011,2564,2725,2087,2202,32989,25,28,46,38,61,403
165R9,quote,150814,15:08:15.612365,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1199,1448,2661,2748,2838,23368,41,45,39,46,36,333,110.2,110.19,110.18,110.17,110.16,8,1011,2564,2725,2087,32997,1,25,28,46,38,404
165R9,quote,150814,15:08:15.676223,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1199,1448,2661,2748,2838,23368,41,45,39,46,36,333,110.2,110.19,110.18,110.17,110.16,17,1011,2564,2725,2087,33006,2,25,28,46,38,405
165R9,quote,150814,15:08:15.677192,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1199,1448,2661,2748,2838,23368,41,45,39,46,36,333,110.2,110.19,110.18,110.17,110.16,17,1013,2564,2725,2087,33008,2,26,28,46,38,406
165R9,quote,150814,15:08:15.678196,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1199,1448,2661,2748,2838,23368,41,45,39,46,36,333,110.2,110.19,110.18,110.17,110.16,95,1013,2564,2725,2087,33086,3,26,28,46,38,407
165R9,quote,150814,15:08:15.678196,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1199,1448,2661,2748,2838,23368,41,45,39,46,36,333,110.2,110.19,110.18,110.17,110.16,103,1013,2564,2725,2087,33094,4,26,28,46,38,408
165R9,quote,150814,15:08:15.679187,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1197,1448,2661,2748,2838,23366,40,45,39,46,36,332,110.2,110.19,110.18,110.17,110.16,103,1013,2564,2725,2087,33094,4,26,28,46,38,408
165R9,quote,150814,15:08:15.736034,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1197,1448,2661,2748,2838,23366,40,45,39,46,36,332,110.2,110.19,110.18,110.17,110.16,110,1013,2564,2725,2087,33101,5,26,28,46,38,409
165R9,quote,150814,15:08:16.121037,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1197,1448,2661,2748,2838,23366,40,45,39,46,36,332,110.2,110.19,110.18,110.17,110.16,154,1013,2564,2725,2087,33145,6,26,28,46,38,410
165R9,quote,150814,15:08:16.128985,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1197,1448,2661,2748,2838,23366,40,45,39,46,36,332,110.2,110.19,110.18,110.17,110.16,242,1013,2564,2725,2087,33233,7,26,28,46,38,411
165R9,quote,150815,15:08:16.737358,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1197,1448,2661,2748,2838,23366,40,45,39,46,36,332,110.2,110.19,110.18,110.17,110.16,235,1013,2564,2725,2087,33226,6,26,28,46,38,410
165R9,quote,150816,15:08:18.239387,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1197,1448,2661,2748,2838,23366,40,45,39,46,36,332,110.2,110.19,110.18,110.17,110.16,147,1013,2564,2725,2087,33138,5,26,28,46,38,409
165R9,quote,150817,15:08:18.301438,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1197,1448,2661,2748,2838,23366,40,45,39,46,36,332,110.2,110.19,110.18,110.17,110.16,147,1013,2564,2725,2087,33138,5,26,28,46,38,409
165R9,quote,150817,15:08:18.550540,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1197,1448,2661,2748,2838,23366,40,45,39,46,36,332,110.2,110.19,110.18,110.17,110.16,147,1013,2564,2725,2087,33138,5,26,28,46,38,409
165R9,quote,150817,15:08:18.610381,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1197,1448,2661,2748,2838,23366,40,45,39,46,36,332,110.2,110.19,110.18,110.17,110.16,147,1013,2564,2725,2087,33138,5,26,28,46,38,409
165R9,quote,150817,15:08:18.990366,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1197,1448,2661,2748,2838,23366,40,45,39,46,36,332,110.2,110.19,110.18,110.17,110.16,235,1013,2564,2725,2087,33226,6,26,28,46,38,410
165R9,quote,150818,15:08:19.987671,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1197,1448,2661,2748,2838,23366,40,45,39,46,36,332,110.2,110.19,110.18,110.17,110.16,235,1013,2564,2725,2087,33226,6,26,28,46,38,410
165R9,quote,150819,15:08:20.611006,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1197,1448,2661,2748,2838,23366,40,45,39,46,36,332,110.2,110.19,110.18,110.17,110.16,235,1013,2564,2725,2087,33226,6,26,28,46,38,410
165R9,quote,150819,15:08:20.673842,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1197,1448,2661,2748,2838,23366,40,45,39,46,36,332,110.2,110.19,110.18,110.17,110.16,235,1013,2564,2725,2087,33226,6,26,28,46,38,410
165R9,quote,150820,15:08:21.301266,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1197,1448,2661,2748,2838,23366,40,45,39,46,36,332,110.2,110.19,110.18,110.17,110.16,235,1013,2564,2725,2087,33226,6,26,28,46,38,410
165R9,quote,150820,15:08:21.801823,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1197,1448,2661,2748,2838,23366,40,45,39,46,36,332,110.2,110.19,110.18,110.17,110.16,147,1013,2564,2725,2087,33138,5,26,28,46,38,409
165R9,quote,150820,15:08:21.924496,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1201,1448,2661,2748,2838,23370,41,45,39,46,36,333,110.2,110.19,110.18,110.17,110.16,147,1013,2564,2725,2087,33138,5,26,28,46,38,409
165R9,quote,150821,15:08:22.497004,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1201,1448,2661,2748,2838,23370,41,45,39,46,36,333,110.2,110.19,110.18,110.17,110.16,157,1013,2564,2725,2087,33148,6,26,28,46,38,410
165R9,quote,150821,15:08:22.499999,,,,,,,,,,,,,,,,110.21,110.22,110.23,110.24,110.25,1201,1448,2661,2748,2838,23370,41,45,39,46,36,333,110.2,110.19,110.18,110.17,110.16,187,1013,2564,2725,2087,33178,7,26,28,46,38,411
