code,trade_quote,time,time_actual,trade_price,open,high,low,ask_price_trade,bid_price_trade,ask_amount_trade,bid_amount_trade,change,volume,acc_volume,acc_buy_volume,acc_sell_volume,trade_buy_sell,trade_incoming_option,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_amount_1,ask_amount_2,ask_amount_3,ask_amount_4,ask_amount_5,ask_amount_total,ask_count_1,ask_count_2,ask_count_3,ask_count_4,ask_count_5,ask_count_total,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_amount_1,bid_amount_2,bid_amount_3,bid_amount_4,bid_amount_5,bid_amount_total,bid_count_1,bid_count_2,bid_count_3,bid_count_4,bid_count_5,bid_count_total
167R9,quote,151339,15:13:40.568609,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,99,93,94,119,124,5524,10,18,17,15,14,724,128.09,128.08,128.07,128.06,128.05,17,56,46,50,236,5272,6,13,13,19,22,638
167R9,quote,151339,15:13:40.568609,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,93,94,119,124,5529,11,18,17,15,14,725,128.09,128.08,128.07,128.06,128.05,17,56,46,50,236,5272,6,13,13,19,22,638
167R9,quote,151339,15:13:40.814954,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,93,94,119,124,5529,11,18,17,15,14,725,128.09,128.08,128.07,128.06,128.05,17,56,41,50,236,5267,6,13,12,19,22,637
167R9,quote,151339,15:13:41.066304,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,93,94,119,124,5529,11,18,17,15,14,725,128.09,128.08,128.07,128.06,128.05,17,56,41,50,236,5267,6,13,12,19,22,637
167R9,quote,151339,15:13:41.067276,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,93,94,119,124,5529,11,18,17,15,14,725,128.09,128.08,128.07,128.06,128.05,17,56,41,50,236,5267,6,13,12,19,22,637
167R9,quote,151339,15:13:41.129112,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,93,94,119,116,5521,11,18,17,15,13,724,128.09,128.08,128.07,128.06,128.05,17,56,41,50,236,5267,6,13,12,19,22,637
167R9,quote,151339,15:13:41.188951,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,93,94,119,108,5513,11,18,17,15,13,724,128.09,128.08,128.07,128.06,128.05,17,56,41,50,236,5267,6,13,12,19,22,637
167R9,quote,151339,15:13:41.251818,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,93,94,119,108,5513,11,18,17,15,13,724,128.09,128.08,128.07,128.06,128.05,17,56,41,50,236,5267,6,13,12,19,22,637
167R9,quote,151340,15:13:41.313885,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,93,94,119,108,5513,11,18,17,15,13,724,128.09,128.08,128.07,128.06,128.05,17,56,41,50,236,5267,6,13,12,19,22,637
167R9,quote,151340,15:13:41.629773,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,93,94,127,108,5521,11,18,17,16,13,725,128.09,128.08,128.07,128.06,128.05,17,56,41,50,236,5267,6,13,12,19,22,637
167R9,quote,151340,15:13:41.689615,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,93,94,127,108,5521,11,18,17,16,13,725,128.09,128.08,128.07,128.06,128.05,17,56,41,50,235,5266,6,13,12,19,21,636
167R9,quote,151340,15:13:42.130435,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,93,94,127,108,5521,11,18,17,16,13,725,128.09,128.08,128.07,128.06,128.05,17,56,41,50,235,5266,6,13,12,19,21,636
167R9,quote,151341,15:13:42.754768,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,93,94,127,108,5521,11,18,17,16,13,725,128.09,128.08,128.07,128.06,128.05,17,56,41,50,235,5266,6,13,12,19,21,636
167R9,quote,151341,15:13:42.756788,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,93,94,135,108,5529,11,18,17,17,13,726,128.09,128.08,128.07,128.06,128.05,17,56,41,50,235,5266,6,13,12,19,21,636
167R9,quote,151341,15:13:42.939382,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,93,94,135,108,5529,11,18,17,17,13,726,128.09,128.08,128.07,128.06,128.05,17,56,41,50,235,5216,6,13,12,19,21,635
167R9,quote,151342,15:13:44.128121,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,93,94,135,108,5529,11,18,17,17,13,726,128.09,128.08,128.07,128.06,128.05,21,56,41,50,235,5220,7,13,12,19,21,636
167R9,quote,151342,15:13:44.188933,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,93,94,135,108,5526,10,18,17,17,13,725,128.09,128.08,128.07,128.06,128.05,21,56,41,50,235,5220,7,13,12,19,21,636
167R9,quote,151342,15:13:44.188933,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,93,94,135,108,5526,10,18,17,17,13,725,128.09,128.08,128.07,128.06,128.05,24,56,41,50,235,5223,8,13,12,19,21,637
167R9,quote,151343,15:13:44.380421,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,93,94,127,108,5518,10,18,17,16,13,724,128.09,128.08,128.07,128.06,128.05,24,56,41,50,235,5223,8,13,12,19,21,637
167R9,quote,151343,15:13:44.438381,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,93,94,127,108,5518,10,18,17,16,13,724,128.09,128.08,128.07,128.06,128.05,25,56,41,50,235,5224,9,13,12,19,21,638
167R9,quote,151343,15:13:44.504091,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,93,94,127,108,5518,10,18,17,16,13,724,128.09,128.08,128.07,128.06,128.05,27,56,41,50,235,5226,10,13,12,19,21,639
167R9,quote,151343,15:13:44.690627,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,93,94,127,108,5518,10,18,17,16,13,724,128.09,128.08,128.07,128.06,128.05,44,56,41,50,235,5243,11,13,12,19,21,640
167R9,quote,151343,15:13:44.753426,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,96,93,94,127,108,5513,9,18,17,16,13,723,128.09,128.08,128.07,128.06,128.05,44,56,41,50,235,5243,11,13,12,19,21,640
167R9,quote,151344,15:13:45.377756,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,96,93,94,127,108,5513,9,18,17,16,13,723,128.09,128.08,128.07,128.06,128.05,44,56,41,50,235,5243,11,13,12,19,21,640
167R9,quote,151344,15:13:45.378770,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,96,93,94,127,108,5513,9,18,17,16,13,723,128.09,128.08,128.07,128.06,128.05,44,56,41,50,235,5243,11,13,12,19,21,640
167R9,quote,151344,15:13:45.441585,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,96,93,94,127,108,5513,9,18,17,16,13,723,128.09,128.08,128.07,128.06,128.05,44,56,41,50,235,5243,11,13,12,19,21,640
167R9,quote,151344,15:13:46.252418,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,96,93,94,127,108,5513,9,18,17,16,13,723,128.09,128.08,128.07,128.06,128.05,44,56,41,50,235,5243,11,13,12,19,21,640
167R9,quote,151345,15:13:46.316247,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,96,93,94,127,108,5513,9,18,17,16,13,723,128.09,128.08,128.07,128.06,128.05,44,56,41,50,235,5243,11,13,12,19,21,640
167R9,quote,151345,15:13:47.003411,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,96,93,94,127,108,5513,9,18,17,16,13,723,128.09,128.08,128.07,128.06,128.05,48,56,41,50,235,5247,12,13,12,19,21,641
167R9,quote,151345,15:13:47.064248,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,96,90,94,127,108,5510,9,17,17,16,13,722,128.09,128.08,128.07,128.06,128.05,48,56,41,50,235,5247,12,13,12,19,21,641
167R9,quote,151345,15:13:47.065248,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,96,89,94,127,108,5509,9,16,17,16,13,721,128.09,128.08,128.07,128.06,128.05,48,56,41,50,235,5247,12,13,12,19,21,641
167R9,quote,151345,15:13:47.066243,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,96,89,94,127,108,5512,9,16,17,16,13,722,128.09,128.08,128.07,128.06,128.05,48,56,41,50,235,5247,12,13,12,19,21,641
167R9,quote,151345,15:13:47.126111,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,96,89,94,127,108,5512,9,16,17,16,13,722,128.09,128.08,128.07,128.06,128.05,48,56,41,50,235,5247,12,13,12,19,21,641
167R9,quote,151346,15:13:47.688583,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,96,89,94,135,108,5520,9,16,17,17,13,723,128.09,128.08,128.07,128.06,128.05,48,56,41,50,235,5247,12,13,12,19,21,641
167R9,quote,151346,15:13:47.689577,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,96,89,94,135,108,5520,9,16,17,17,13,723,128.09,128.08,128.07,128.06,128.05,48,56,41,50,234,5246,12,13,12,19,20,640
167R9,quote,151346,15:13:47.753406,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,96,89,94,135,108,5520,9,16,17,17,13,723,128.09,128.08,128.07,128.06,128.05,48,56,41,50,234,5246,12,13,12,19,20,640
167R9,trade,151347,15:13:48.566339,128.09,128.44,128.45,127.99,128.1,128.09,96,18,-0.35,46358,46358,22558,23800,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167R9,quote,151346,15:13:48.628072,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,96,89,94,135,108,5520,9,16,17,17,13,723,128.09,128.08,128.07,128.06,128.05,18,56,41,50,234,5216,2,13,12,19,20,630
167R9,quote,151347,15:13:48.630089,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,96,89,94,135,108,5520,9,16,17,17,13,723,128.09,128.08,128.07,128.06,128.05,14,56,41,50,234,5212,1,13,12,19,20,629
167R9,quote,151347,15:13:48.633086,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,96,92,94,135,108,5523,9,17,17,17,13,724,128.09,128.08,128.07,128.06,128.05,14,56,41,50,234,5212,1,13,12,19,20,629
167R9,quote,151347,15:13:48.633086,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,96,92,94,135,108,5523,9,17,17,17,13,724,128.09,128.08,128.07,128.06,128.05,15,56,41,50,234,5213,2,13,12,19,20,630
167R9,quote,151347,15:13:48.634052,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,96,92,94,135,108,5523,9,17,17,17,13,724,128.09,128.08,128.07,128.06,128.05,18,56,41,50,234,5216,3,13,12,19,20,631
167R9,quote,151347,15:13:48.634052,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,99,92,94,135,108,5526,10,17,17,17,13,725,128.09,128.08,128.07,128.06,128.05,18,56,41,50,234,5216,3,13,12,19,20,631
167R9,quote,151347,15:13:48.635050,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,92,94,135,108,5531,11,17,17,17,13,726,128.09,128.08,128.07,128.06,128.05,18,56,41,50,234,5216,3,13,12,19,20,631
167R9,quote,151347,15:13:48.636047,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,92,94,135,108,5528,10,17,17,17,13,725,128.09,128.08,128.07,128.06,128.05,18,56,41,50,234,5216,3,13,12,19,20,631
167R9,quote,151347,15:13:48.768694,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,92,94,127,108,5520,10,17,17,16,13,724,128.09,128.08,128.07,128.06,128.05,18,56,41,50,234,5216,3,13,12,19,20,631
167R9,quote,151347,15:13:48.769690,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,92,94,127,108,5520,10,17,17,16,13,724,128.09,128.08,128.07,128.06,128.05,23,56,41,50,234,5221,4,13,12,19,20,632
167R9,quote,151347,15:13:48.769690,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,92,94,127,108,5520,10,17,17,16,13,724,128.09,128.08,128.07,128.06,128.05,26,56,41,50,234,5224,5,13,12,19,20,633
167R9,quote,151347,15:13:49.205525,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,92,94,119,108,5512,10,17,17,15,13,723,128.09,128.08,128.07,128.06,128.05,26,56,41,50,234,5224,5,13,12,19,20,633
167R9,quote,151347,15:13:49.269358,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,91,94,119,108,5511,10,16,17,15,13,722,128.09,128.08,128.07,128.06,128.05,26,56,41,50,234,5224,5,13,12,19,20,633
167R9,trade,151348,15:13:49.956518,128.09,128.44,128.45,127.99,128.1,128.09,101,6,-0.35,46378,46378,22558,23820,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167R9,quote,151347,15:13:49.957514,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,91,94,119,108,5511,10,16,17,15,13,722,128.09,128.08,128.07,128.06,128.05,6,56,41,50,234,5204,2,13,12,19,20,630
167R9,quote,151348,15:13:49.957514,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,91,94,119,108,5511,10,16,17,15,13,722,128.09,128.08,128.07,128.06,128.05,7,56,41,50,234,5205,3,13,12,19,20,631
167R9,quote,151348,15:13:49.958512,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,91,94,119,108,5511,10,16,17,15,13,722,128.09,128.08,128.07,128.06,128.05,4,56,41,50,234,5202,2,13,12,19,20,630
167R9,quote,151348,15:13:49.958512,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,91,94,119,108,5514,11,16,17,15,13,723,128.09,128.08,128.07,128.06,128.05,4,56,41,50,234,5202,2,13,12,19,20,630
167R9,quote,151348,15:13:49.959509,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,91,94,119,108,5514,11,16,17,15,13,723,128.09,128.08,128.07,128.06,128.05,5,56,41,50,234,5203,3,13,12,19,20,631
167R9,quote,151348,15:13:49.960506,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,91,94,119,108,5514,11,16,17,15,13,723,128.09,128.08,128.07,128.06,128.05,4,56,41,50,234,5202,2,13,12,19,20,630
167R9,quote,151348,15:13:49.960506,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,91,94,119,108,5514,11,16,17,15,13,723,128.09,128.08,128.07,128.06,128.05,5,56,41,50,234,5203,3,13,12,19,20,631
167R9,quote,151348,15:13:50.019353,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,91,94,119,108,5514,11,16,17,15,13,723,128.09,128.08,128.07,128.06,128.05,6,56,41,50,234,5204,4,13,12,19,20,632
167R9,quote,151348,15:13:50.021348,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,91,94,119,108,5514,11,16,17,15,13,723,128.09,128.08,128.07,128.06,128.05,7,56,41,50,234,5205,5,13,12,19,20,633
167R9,quote,151348,15:13:50.023372,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,91,94,119,108,5511,10,16,17,15,13,722,128.09,128.08,128.07,128.06,128.05,7,56,41,50,234,5205,5,13,12,19,20,633
167R9,quote,151348,15:13:50.025364,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,91,94,119,108,5511,10,16,17,15,13,722,128.09,128.08,128.07,128.06,128.05,9,56,41,50,234,5207,6,13,12,19,20,634
167R9,quote,151348,15:13:50.027358,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,91,94,119,108,5511,10,16,17,15,13,722,128.09,128.08,128.07,128.06,128.05,13,56,41,50,234,5211,7,13,12,19,20,635
167R9,quote,151348,15:13:50.029352,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,91,94,119,108,5511,10,16,17,15,13,722,128.09,128.08,128.07,128.06,128.05,13,56,41,58,234,5219,7,13,12,20,20,636
167R9,quote,151348,15:13:50.081200,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,91,94,119,108,5511,10,16,17,15,13,722,128.09,128.08,128.07,128.06,128.05,16,56,41,58,234,5222,8,13,12,20,20,637
167R9,quote,151348,15:13:50.082181,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,91,94,119,108,5511,10,16,17,15,13,722,128.09,128.08,128.07,128.06,128.05,16,56,41,50,234,5214,8,13,12,19,20,636
167R9,quote,151349,15:13:50.399334,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,91,94,119,108,5511,10,16,17,15,13,722,128.09,128.08,128.07,128.06,128.05,16,56,41,50,234,5214,8,13,12,19,20,636
167R9,quote,151349,15:13:50.581846,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,91,94,119,108,5511,10,16,17,15,13,722,128.09,128.08,128.07,128.06,128.05,16,56,41,50,234,5214,8,13,12,19,20,636
167R9,quote,151349,15:13:50.643680,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,91,94,119,108,5511,10,16,17,15,13,722,128.09,128.08,128.07,128.06,128.05,16,56,41,50,234,5214,8,13,12,19,20,636
167R9,trade,151349,15:13:51.020674,128.09,128.44,128.45,127.99,128.1,128.09,101,16,-0.35,46394,46394,22558,23836,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167R9,trade,151349,15:13:51.021670,128.08,128.44,128.45,127.99,128.1,128.08,101,52,-0.36,46398,46398,22558,23840,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167R9,quote,151349,15:13:51.021670,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,101,91,94,119,108,5511,10,16,17,15,13,722,128.08,128.07,128.06,128.05,128.04,52,41,50,234,215,5194,12,12,19,20,16,627
167R9,quote,151349,15:13:51.022667,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,102,91,94,119,108,5512,11,16,17,15,13,723,128.08,128.07,128.06,128.05,128.04,52,41,50,234,215,5194,12,12,19,20,16,627
167R9,quote,151349,15:13:51.022667,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,91,94,119,108,5514,12,16,17,15,13,724,128.08,128.07,128.06,128.05,128.04,52,41,50,234,215,5194,12,12,19,20,16,627
167R9,quote,151349,15:13:51.023664,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,104,91,94,119,108,5514,12,16,17,15,13,724,128.08,128.07,128.06,128.05,128.04,52,41,50,234,215,5194,12,12,19,20,16,627
167R9,quote,151349,15:13:51.023664,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,1,104,91,94,119,5515,1,12,16,17,15,725,128.08,128.07,128.06,128.05,128.04,52,41,50,234,215,5194,12,12,19,20,16,627
167R9,quote,151349,15:13:51.024662,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,1,104,91,94,119,5515,1,12,16,17,15,725,128.08,128.07,128.06,128.05,128.04,52,41,50,234,215,5194,12,12,19,20,16,627
167R9,quote,151349,15:13:51.025659,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,5,104,91,94,119,5519,2,12,16,17,15,726,128.08,128.07,128.06,128.05,128.04,52,41,50,234,215,5194,12,12,19,20,16,627
167R9,quote,151349,15:13:51.025659,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,5,104,91,94,119,5519,2,12,16,17,15,726,128.08,128.07,128.06,128.05,128.04,48,41,50,234,215,5190,11,12,19,20,16,626
167R9,quote,151349,15:13:51.026657,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,5,107,91,94,119,5522,2,13,16,17,15,727,128.08,128.07,128.06,128.05,128.04,48,41,50,234,215,5190,11,12,19,20,16,626
167R9,quote,151349,15:13:51.026657,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,4,107,91,94,119,5521,1,13,16,17,15,726,128.08,128.07,128.06,128.05,128.04,48,41,50,234,215,5190,11,12,19,20,16,626
167R9,quote,151349,15:13:51.027654,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,4,107,91,94,119,5521,1,13,16,17,15,726,128.08,128.07,128.06,128.05,128.04,52,41,50,234,215,5194,12,12,19,20,16,627
167R9,quote,151349,15:13:51.027654,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,4,107,91,94,119,5521,1,13,16,17,15,726,128.08,128.07,128.06,128.05,128.04,56,41,50,234,215,5198,13,12,19,20,16,628
167R9,quote,151349,15:13:51.028651,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,4,107,91,94,119,5521,1,13,16,17,15,726,128.08,128.07,128.06,128.05,128.04,56,41,50,234,231,5214,13,12,19,20,17,629
167R9,quote,151349,15:13:51.029648,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,107,91,94,119,108,5517,13,16,17,15,13,725,128.08,128.07,128.06,128.05,128.04,56,41,50,234,231,5214,13,12,19,20,17,629
167R9,quote,151349,15:13:51.029648,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,107,91,94,119,108,5517,13,16,17,15,13,725,128.09,128.08,128.07,128.06,128.05,4,56,41,50,234,5218,1,13,12,19,20,630
167R9,quote,151349,15:13:51.030646,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,107,91,94,119,108,5517,13,16,17,15,13,725,128.08,128.07,128.06,128.05,128.04,56,41,50,234,231,5214,13,12,19,20,17,629
167R9,quote,151349,15:13:51.080632,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,107,91,94,119,108,5517,13,16,17,15,13,725,128.09,128.08,128.07,128.06,128.05,10,56,41,50,234,5224,1,13,12,19,20,630
167R9,quote,151349,15:13:51.142633,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,107,91,94,119,108,5517,13,16,17,15,13,725,128.09,128.08,128.07,128.06,128.05,10,56,41,50,234,5208,1,13,12,19,20,629
167R9,quote,151350,15:13:51.269009,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,107,91,94,119,108,5517,13,16,17,15,13,725,128.09,128.08,128.07,128.06,128.05,10,56,41,50,234,5208,1,13,12,19,20,629
167R9,trade,151351,15:13:52.580625,128.09,128.44,128.45,127.99,128.09,128.08,10,56,-0.35,46408,46408,22558,23850,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167R9,quote,151350,15:13:52.641495,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,10,107,91,94,119,5527,1,13,16,17,15,726,128.08,128.07,128.06,128.05,128.04,56,41,50,234,215,5198,13,12,19,20,16,628
167R9,quote,151351,15:13:52.642489,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,11,107,91,94,119,5528,2,13,16,17,15,727,128.08,128.07,128.06,128.05,128.04,56,41,50,234,215,5198,13,12,19,20,16,628
167R9,quote,151351,15:13:52.643458,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,11,107,91,94,119,5528,2,13,16,17,15,727,128.08,128.07,128.06,128.05,128.04,56,41,50,234,231,5214,13,12,19,20,17,629
167R9,quote,151351,15:13:52.643458,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,11,107,91,94,119,5512,2,13,16,17,15,726,128.08,128.07,128.06,128.05,128.04,56,41,50,234,231,5214,13,12,19,20,17,629
167R9,trade,151352,15:13:53.268787,128.09,128.44,128.45,127.99,128.1,128.08,107,56,-0.35,46419,46419,22569,23850,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167R9,quote,151351,15:13:53.333614,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,107,91,94,119,92,5501,13,16,17,15,12,724,128.08,128.07,128.06,128.05,128.04,56,41,50,234,231,5214,13,12,19,20,17,629
167R9,quote,151352,15:13:53.334610,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,107,91,94,119,92,5501,13,16,17,15,12,724,128.08,128.07,128.06,128.05,128.04,56,41,50,234,231,5214,13,12,19,20,17,629
167R9,quote,151352,15:13:53.334610,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,107,91,94,119,92,5501,13,16,17,15,12,724,128.08,128.07,128.06,128.05,128.04,56,41,50,234,231,5214,13,12,19,20,17,629
167R9,quote,151352,15:13:53.335607,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,107,91,94,119,92,5501,13,16,17,15,12,724,128.08,128.07,128.06,128.05,128.04,56,41,50,234,231,5214,13,12,19,20,17,629
167R9,quote,151352,15:13:53.391459,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,127,91,94,119,92,5521,14,16,17,15,12,725,128.08,128.07,128.06,128.05,128.04,56,41,50,234,231,5214,13,12,19,20,17,629
167R9,quote,151352,15:13:53.579955,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,127,91,94,119,92,5521,14,16,17,15,12,725,128.08,128.07,128.06,128.05,128.04,56,41,50,234,231,5214,13,12,19,20,17,629
167R9,quote,151352,15:13:54.143450,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,127,91,94,119,92,5521,14,16,17,15,12,725,128.08,128.07,128.06,128.05,128.04,63,41,50,234,231,5221,14,12,19,20,17,630
167R9,quote,151353,15:13:54.894473,,,,,,,,,,,,,,,,128.1,128.11,128.12,128.13,128.14,127,111,94,119,92,5541,14,17,17,15,12,726,128.08,128.07,128.06,128.05,128.04,63,41,50,234,231,5221,14,12,19,20,17,630
167R9,quote,151354,15:13:55.516778,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,8,127,111,94,119,5549,1,14,17,17,15,727,128.08,128.07,128.06,128.05,128.04,63,41,50,234,231,5221,14,12,19,20,17,630
167R9,quote,151354,15:13:55.517776,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,33,127,111,94,119,5574,2,14,17,17,15,728,128.08,128.07,128.06,128.05,128.04,63,41,50,234,231,5221,14,12,19,20,17,630
167R9,quote,151354,15:13:55.517776,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,36,127,111,94,119,5577,3,14,17,17,15,729,128.08,128.07,128.06,128.05,128.04,63,41,50,234,231,5221,14,12,19,20,17,630
167R9,quote,151354,15:13:55.518773,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,33,127,111,94,119,5574,2,14,17,17,15,728,128.08,128.07,128.06,128.05,128.04,63,41,50,234,231,5221,14,12,19,20,17,630
167R9,quote,151354,15:13:55.644465,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,34,127,111,94,119,5575,3,14,17,17,15,729,128.08,128.07,128.06,128.05,128.04,63,41,50,234,231,5221,14,12,19,20,17,630
167R9,quote,151354,15:13:55.704305,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,37,127,111,94,119,5578,4,14,17,17,15,730,128.08,128.07,128.06,128.05,128.04,63,41,50,234,231,5221,14,12,19,20,17,630
167R9,quote,151354,15:13:55.705274,,,,,,,,,,,,,,,,128.09,128.1,128.11,128.12,128.13,38,127,111,94,119,5579,5,14,17,17,15,731,128.08,128.07,128.06,128.05,128.04,63,41,50,234,231,5221,14,12,19,20,17,630
